id,startstop,ligne,endstop,dir,ridedist
12675,1696,TX4,296,2,6000
12676,296,TX5,5,1,1324
12677,862,L7,144,1,8750
12678,111,L12,119,1,13574
12679,16,L12,119,1,9599
12680,209,TX5,323,2,4550
12681,209,TX11,301,2,3700
12682,209,TX11,378,2,3675
12683,209,TX11,93,2,5550
12684,209,TX11,302,2,4125
12685,209,TX8,87,2,5300
12686,401,TX8,376,2,7575
12687,374,L20,93,1,7724
12688,374,L6,376,1,925
12689,374,TX14,6211,2,349
12690,102,TX15,94,1,725
12691,374,TX14,6992,2,4675
12692,12,TX11,94,1,725
12693,374,TX6,5241,1,1225
12694,5241,BRT4,6991,1,3449
12695,374,TX6,6991,1,4375
12696,374,TX6,6211,2,450
12697,374,TX10,6211,2,524
12698,461,L22,61,2,2825
12699,461,L27,61,2,2825
12700,461,L43,61,2,2800
12701,461,L5,61,2,2800
12702,401,TX5,29,2,4825
12703,6,L16,224,1,1600
12704,6,L23,224,1,1600
12705,401,TX5,995,2,2925
12706,2,L16,224,1,4925
12707,401,TX8,995,2,2925
12708,3,L66,1663,1,9200
12709,399,L9,1700,1,16174
12710,1697,TX14,6212,2,3899
12711,176,L13,183,2,12250
12712,176,TX3,180,2,2800
12713,1679,L7,164,1,5600
12714,369,L20,91,1,10724
12715,387,TX14,91,2,7975
12716,180,L18,91,2,7524
12717,399,L21,78,2,10700
12718,369,L6,374,1,3624
12719,374,TX6,91,1,4375
12720,387,TX10,507,2,3775
12721,387,TX10,6211,2,3825
12722,387,TX10,382,2,3275
12723,382,TX6,91,1,4375
12724,1340,TX13,1694,2,3524
12725,164,TX13,1333,2,600
12726,35,L27,183,1,5624
12727,35,L5,183,1,5625
12728,378,TX11,396,1,4049
12729,766,L5,463,2,3899
12730,410,TX5,464,2,1075
12731,410,TX8,464,2,1075
12732,97,TX11,1670,1,4149
12733,402,TX5,57,2,1325
12734,402,TX8,57,2,1325
12735,321,TX5,209,1,6549
12736,37,TX8,209,1,3649
12737,1693,TX4,296,2,2575
12738,296,TX5,209,1,6549
12739,1693,TX7,296,2,2500
12740,3,L5,740,1,8250
12741,406,L27,742,1,4199
12742,406,L5,742,1,4224
12743,506,TX8,2,1,4300
12744,463,L22,63,2,3275
12745,463,L27,63,2,3250
12746,463,L43,63,2,3275
12747,463,L5,63,2,3249
12748,1659,L66,193,1,949
12749,1654,L9,63,1,4750
12750,463,TX8,210,1,1175
12751,463,TX8,995,2,2125
12752,463,TX8,1,2,6900
12753,463,TX8,214,2,875
12754,463,TX8,58,2,500
12755,402,L21,403,2,774
12756,1670,TX11,393,2,524
12757,193,L14,195,1,750
12758,8821,TX2,164,1,650
12759,5,L3,955,1,4200
12760,949,L3,955,1,2825
12761,2,L3,955,1,7125
12762,38,L27,742,1,5774
12763,38,L5,742,1,5799
12764,397,TX8,14,2,7450
12765,299,L18,308,1,3075
12766,299,TX15,305,1,574
12767,329,TX11,325,2,1174
12768,332,TX11,1670,1,3475
12769,332,TX11,396,1,4074
12770,332,TX11,207,1,3375
12771,332,TX11,402,1,3650
12772,2,TX8,460,1,7299
12773,365,L6,49,1,17699
12774,391,L9,49,2,16649
12775,1,TX8,1672,1,6424
12776,85,TX8,1672,1,5499
12777,339,TX1,4,2,900
12778,84,L20,388,2,5975
12779,111,L18,86,2,7774
12780,111,L18,88,2,10724
12781,329,TX11,331,1,274
12782,370,L20,331,1,13124
12783,263,L17,277,1,9475
12784,195,TX11,378,2,3300
12785,319,L18,333,2,12849
12786,1697,TX14,90,2,7975
12787,1697,TX14,102,2,7950
12788,19,L12,141,2,2625
12789,261,TX13,1692,2,774
12790,1343,TX13,1692,2,2049
12791,772,TX13,1692,2,774
12792,16,TX13,1692,1,4150
12793,18,TX3,1343,1,2050
12794,160,L13,64,1,5450
12795,410,L22,411,1,475
12796,410,L27,411,1,475
12797,410,L43,411,1,500
12798,410,L5,411,1,500
12799,401,TX5,310,2,4375
12800,57,TX5,310,2,3300
12801,1659,TX5,58,2,300
12802,1659,TX5,180,2,4800
12803,1659,TX8,58,2,300
12804,1652,L9,61,1,4150
12805,176,L18,327,2,12299
12806,176,L13,42,2,9674
12807,1,L14,192,1,7575
12808,14,L13,187,2,9799
12809,1691,L7,388,2,6075
12810,283,L17,32,2,12250
12811,407,TX8,380,2,6725
12812,407,TX5,210,1,1200
12813,407,TX5,214,2,825
12814,407,TX5,4,2,4575
12815,506,TX8,1672,1,6324
12816,374,L6,33,1,2774
12817,2302,BRT2,9372,2,2875
12818,374,TX6,376,2,900
12819,374,TX10,376,2,974
12820,1701,L9,1342,2,8449
12821,1701,L9,389,2,1924
12822,1656,L9,1701,1,16899
12823,367,TX10,542,2,4900
12824,9371,BRT4,3381,1,8024
12825,87,L12,120,1,4399
12826,1653,L9,1691,1,11599
12827,1,TX8,410,1,7549
12828,375,L20,377,1,9824
12829,284,L17,296,2,9475
12830,284,L17,297,2,9825
12831,364,L20,93,1,14349
12832,18,TX5,1658,1,4674
12833,193,TX5,1658,2,1450
12834,1675,TX4,261,2,5350
12835,1673,L7,1676,1,3349
12836,1675,TX13,261,1,4950
12837,262,TX13,261,1,99
12838,1673,TX10,2,2,4475
12839,38,L14,195,1,3624
12840,396,TX11,403,2,1174
12841,193,TX11,403,2,1024
12842,995,TX5,42,1,1849
12843,995,TX5,396,1,2999
12844,995,TX8,42,1,1849
12845,995,TX8,396,1,2999
12846,102,TX11,193,1,6500
12847,376,TX8,193,1,7925
12848,4,TX5,193,1,5774
12849,18,L14,193,1,6175
12850,18,L66,193,1,6350
12851,321,TX5,193,1,6549
12852,37,TX8,193,1,3649
12853,370,TX14,102,2,7475
12854,370,TX14,6212,2,3424
12855,172,L7,1698,2,13875
12856,242,L16,29,2,9124
12857,34,L10,36,1,850
12858,34,L14,36,1,850
12859,34,L5,36,1,850
12860,34,L66,36,1,850
12861,242,L16,28,2,8899
12862,29,TX5,991,1,524
12863,172,L13,36,2,9674
12864,172,L18,35,2,7874
12865,460,L22,61,2,3125
12866,460,L27,61,2,3125
12867,460,L43,61,2,3125
12868,460,L5,61,2,3125
12869,159,L13,61,1,4250
12870,460,TX5,29,2,4650
12871,949,L3,465,1,3724
12872,460,TX5,995,2,2750
12873,2,L16,228,1,6725
12874,368,TX14,6212,2,3974
12875,368,TX10,376,2,4600
12876,87,L18,335,2,7574
12877,175,L13,13,2,3525
12878,175,L13,37,2,7975
12879,175,L18,322,2,3499
12880,175,L18,324,2,6924
12881,175,L36,322,2,2699
12882,175,L7,1691,2,5550
12883,175,L7,366,2,9675
12884,3401,BRT3,53,1,4125
12885,167,TX2,16,2,2674
12886,167,TX2,321,2,2424
12887,766,L27,64,2,7600
12888,766,L5,64,2,7599
12889,215,L15,21,1,3324
12890,1,L1,14,1,6199
12891,84,L12,21,2,4749
12892,2,L12,21,2,3024
12893,18,L13,21,1,1500
12894,81,L12,21,2,8525
12895,3,L12,21,2,2599
12896,33,L12,21,2,2074
12897,62,L13,21,1,4149
12898,60,L9,368,1,13549
12899,1671,TX8,376,2,6550
12900,400,L21,306,2,7075
12901,325,TX11,1670,1,5325
12902,35,L66,1660,1,5499
12903,308,TX15,74,1,850
12904,308,TX11,74,1,850
12905,330,TX11,74,2,349
12906,1342,L7,144,1,4175
12907,176,L13,34,2,5625
12908,176,L13,13,2,2800
12909,176,L18,34,2,4149
12910,176,L18,35,2,4649
12911,176,TX3,1630,2,2575
12912,194,TX5,40,2,1850
12913,194,TX8,40,2,1850
12914,194,TX11,396,1,374
12915,340,L2,342,1,800
12916,93,L21,56,1,8699
12917,396,TX5,40,2,1575
12918,396,TX8,40,2,1575
12919,402,TX5,40,2,1850
12920,402,TX8,40,2,1850
12921,195,TX11,396,1,724
12922,195,TX11,210,1,550
12923,210,TX5,40,2,1850
12924,210,TX8,40,2,1850
12925,299,L18,145,1,16550
12926,110,L12,112,1,774
12927,299,L18,169,1,17299
12928,109,L13,111,2,1074
12929,109,L7,111,2,1074
12930,299,TX15,131,1,2225
12931,33,L4,1333,1,4025
12932,2,L4,1333,1,4975
12933,1676,TX4,321,2,4575
12934,1670,TX11,330,2,4125
12935,79,L12,140,2,11025
12936,33,L12,140,2,3724
12937,82,L12,140,2,8075
12938,1677,L9,1651,2,13500
12939,1677,L9,37,2,8924
12940,1677,TX4,296,2,3275
12941,1677,TX7,296,2,3200
12942,398,L9,1648,2,1050
12943,33,L17,275,1,12075
12944,396,TX5,41,2,1300
12945,396,TX5,991,2,4250
12946,396,TX8,41,2,1300
12947,396,TX8,2,2,7425
12948,1652,L9,60,1,3550
12949,154,L13,60,1,4725
12950,768,L27,60,2,4450
12951,768,L5,60,2,4450
12952,460,L22,60,2,2525
12953,460,L43,60,2,2525
12954,31,BRT1,48,2,3100
12955,410,TX5,60,2,2100
12956,410,TX8,60,2,2100
12957,123,L12,124,1,650
12958,9031,BRT4,8051,1,599
12959,123,TX15,131,1,599
12960,123,TX15,119,2,1675
12961,123,TX15,79,2,2550
12962,123,TX15,77,2,2275
12963,63,L13,164,1,6350
12964,991,TX5,180,2,1525
12965,84,L11,2,1,1724
12966,84,L12,2,2,1725
12967,376,TX1,362,2,524
12968,953,L3,467,1,2699
12969,6,L23,467,1,4674
12970,949,L3,467,1,4900
12971,207,TX11,301,2,3375
12972,301,L18,304,1,1075
12973,378,L20,304,2,1075
12974,207,TX11,93,2,5225
12975,93,L18,329,2,1550
12976,93,L20,329,1,1600
12977,93,L21,329,1,1574
12978,207,TX11,303,2,4050
12979,207,TX11,94,2,5225
12980,96,TX15,304,1,424
12981,1331,L7,365,2,5249
12982,1331,L9,365,1,5224
12983,1341,TX13,391,2,5200
12984,294,TX4,391,1,3850
12985,501,L3,987,2,5024
12986,353,TX4,321,2,1999
12987,353,TX4,296,2,1799
12988,353,TX7,321,2,1900
12989,353,TX7,296,2,1725
12990,172,L13,45,2,14274
12991,53,BRT3,23,1,4824
12992,378,L20,381,2,9900
12993,195,TX11,79,2,5925
12994,195,TX11,6992,2,5675
12995,195,TX11,92,2,5450
12996,376,L20,89,1,5350
12997,506,L33,89,1,4549
12998,2,TX6,80,1,4700
12999,212,L66,59,2,1225
13000,397,TX5,410,1,49
13001,397,TX8,410,1,49
13002,33,L17,264,1,3524
13003,102,TX15,303,1,2250
13004,102,TX11,303,1,1900
13005,205,TX11,303,2,4075
13006,193,TX11,303,2,4600
13007,12,TX15,303,1,2250
13008,12,TX11,303,1,1900
13009,1692,L7,1695,2,1424
13010,1692,L9,1695,1,1424
13011,345,TX4,1695,1,1374
13012,345,TX7,1695,1,1399
13013,345,TX13,1695,2,1375
13014,1342,L9,188,2,10325
13015,3,L12,141,2,4549
13016,308,L18,82,1,4325
13017,325,L21,55,1,8049
13018,325,L21,394,1,5974
13019,325,L21,396,1,7074
13020,308,TX15,131,1,4200
13021,308,TX15,34,1,3124
13022,308,TX11,207,1,5250
13023,308,TX11,396,1,5949
13024,308,TX11,1670,1,5349
13025,308,TX11,402,1,5525
13026,308,TX11,79,2,725
13027,308,TX11,6992,2,475
13028,3,L16,228,1,6300
13029,97,TX11,92,2,1474
13030,88,TX14,542,1,3124
13031,88,TX6,542,2,3650
13032,366,L6,48,1,16624
13033,390,L9,48,2,16899
13034,985,L3,32,2,5699
13035,985,L6,32,2,5074
13036,278,L17,293,2,9550
13037,351,L2,357,2,1524
13038,176,L7,1331,2,3025
13039,311,L4,1332,1,2525
13040,321,TX9,1341,1,2625
13041,164,TX13,1341,2,974
13042,1328,L4,1332,1,1425
13043,1328,L9,1331,1,1150
13044,312,TX9,1341,1,2475
13045,193,TX5,58,2,1550
13046,193,TX8,58,2,1550
13047,394,L21,397,1,1700
13048,2,TX8,57,1,6375
13049,986,L3,31,2,4949
13050,986,L6,31,2,4324
13051,254,L16,31,2,5475
13052,53,L10,31,2,7699
13053,767,L5,31,2,9275
13054,63,L10,31,2,2749
13055,63,L14,31,2,2774
13056,63,L5,31,2,2749
13057,63,L66,31,2,2774
13058,27,L16,31,2,2799
13059,77,L11,3,1,7550
13060,77,L11,82,1,3725
13061,77,L18,82,1,3725
13062,77,TX14,79,1,249
13063,77,TX15,131,1,4450
13064,77,TX15,79,2,275
13065,77,TX11,207,1,5500
13066,77,TX11,396,1,6199
13067,77,TX11,1670,1,5599
13068,77,TX11,402,1,5775
13069,77,TX11,79,2,475
13070,52,L10,61,2,4475
13071,52,L9,61,1,4700
13072,1696,TX13,1690,1,5750
13073,1681,TX9,1690,1,925
13074,1654,L9,313,1,8025
13075,301,L18,313,1,12275
13076,55,L10,64,2,4550
13077,18,TX2,313,1,1025
13078,18,TX3,313,1,975
13079,55,L13,64,1,4575
13080,179,TX2,313,2,1399
13081,179,TX3,313,2,1124
13082,388,L9,320,2,8824
13083,1342,L7,316,1,2050
13084,314,TX2,317,1,675
13085,115,L12,16,1,2550
13086,115,L12,85,1,6150
13087,115,L12,90,1,10999
13088,140,L12,144,2,1449
13089,376,TX6,77,1,5175
13090,507,TX14,77,2,4325
13091,2301,TX14,77,2,4775
13092,376,TX10,375,1,550
13093,375,TX14,77,2,4325
13094,1655,L9,367,1,15549
13095,368,L20,85,1,6025
13096,507,L33,123,1,7199
13097,111,L12,123,1,15224
13098,368,TX14,88,2,7225
13099,368,TX14,507,2,3974
13100,368,TX14,6211,2,3974
13101,368,TX14,102,2,8025
13102,368,TX10,32,2,4775
13103,368,TX10,507,2,4100
13104,368,TX10,6211,2,4150
13105,1676,L7,144,1,9000
13106,1676,L7,1681,1,2875
13107,1676,L9,1681,2,2874
13108,364,TX4,351,2,2825
13109,364,TX7,351,2,2724
13110,364,TX13,351,1,2825
13111,189,TX5,57,1,624
13112,189,TX8,57,1,624
13113,344,L2,346,1,625
13114,1693,TX4,1680,2,775
13115,1693,TX7,1680,2,800
13116,1693,TX13,1680,1,775
13117,771,TX2,1345,1,1225
13118,771,TX3,1345,1,1250
13119,296,TX2,1345,1,850
13120,296,TX3,1345,1,875
13121,261,TX4,311,2,1024
13122,261,TX4,2071,2,1024
13123,261,TX4,260,2,649
13124,261,TX9,2071,2,1024
13125,261,TX9,260,2,649
13126,261,TX7,2071,2,1000
13127,261,TX7,260,2,650
13128,320,L4,66,2,1700
13129,313,TX2,18,2,1050
13130,313,TX3,18,2,1050
13131,1678,L7,169,1,8474
13132,19,L12,148,2,5149
13133,19,L13,169,1,6275
13134,314,L18,169,1,3899
13135,19,BRT3,22,1,3224
13136,8821,TX2,148,1,3075
13137,18,L12,148,2,5974
13138,18,L13,169,1,7075
13139,1678,TX4,311,2,3174
13140,311,L18,169,1,5074
13141,1678,TX4,2071,2,3174
13142,2071,BRT3,22,1,4224
13143,1678,TX4,260,2,2800
13144,260,TX2,148,1,4400
13145,1678,TX7,311,2,3100
13146,1678,TX7,2071,2,3075
13147,1678,TX7,260,2,2725
13148,164,L13,169,1,2599
13149,164,L18,169,1,2624
13150,20,BRT3,22,1,2200
13151,164,TX2,148,1,2425
13152,371,TX14,1673,1,424
13153,371,TX10,1673,1,375
13154,6981,TX10,1673,2,325
13155,6982,TX14,1673,2,325
13156,1692,TX14,1673,1,524
13157,1692,TX10,1673,1,474
13158,6982,TX10,1673,2,325
13159,12,TX11,394,1,5875
13160,1691,TX4,17,2,2024
13161,1691,TX9,17,2,1499
13162,1691,TX7,17,2,1925
13163,389,L9,1677,2,2824
13164,1675,L7,1677,1,2849
13165,367,TX4,1695,2,2725
13166,367,TX13,1695,1,2725
13167,295,TX4,1691,1,874
13168,295,TX4,39,1,3499
13169,295,TX4,366,1,5000
13170,295,TX9,1691,1,450
13171,295,TX7,1691,1,949
13172,295,TX7,39,1,3599
13173,1329,L7,1694,2,3850
13174,1329,L9,1694,1,3875
13175,1329,L4,1331,1,649
13176,1331,TX13,1694,2,3075
13177,1344,L4,321,2,1299
13178,1344,L7,164,1,1950
13179,1344,TX3,1331,1,350
13180,3,L1,8,1,2949
13181,1681,TX9,1331,1,1299
13182,347,TX13,1331,1,2600
13183,3,L4,1331,1,3925
13184,111,L13,48,2,15100
13185,110,L13,48,2,15499
13186,391,TX13,1331,1,5175
13187,461,TX8,506,2,7400
13188,770,L27,463,2,1925
13189,770,L5,463,2,1925
13190,329,TX11,118,2,1574
13191,329,TX15,34,1,1699
13192,1676,TX4,863,1,425
13193,1676,TX12,863,1,450
13194,1676,TX13,863,2,450
13195,1673,L7,862,1,3599
13196,1675,TX4,863,2,1199
13197,1675,TX12,863,2,1274
13198,1675,TX13,863,1,1199
13199,18,TX4,863,1,625
13200,16,TX4,863,2,1199
13201,18,TX12,863,1,350
13202,16,TX12,863,2,1274
13203,16,TX13,863,1,1199
13204,18,TX13,863,2,625
13205,209,TX5,460,2,424
13206,209,TX8,460,2,424
13207,40,L27,410,1,1874
13208,40,L5,410,1,1850
13209,209,TX11,396,1,374
13210,18,TX9,1341,1,2900
13211,389,TX13,1341,1,6250
13212,79,TX14,1698,1,7675
13213,6991,TX14,1698,1,7925
13214,1652,L9,368,1,17099
13215,987,L6,382,2,5824
13216,74,TX11,92,2,1100
13217,74,TX15,34,1,2274
13218,952,L3,954,1,1099
13219,36,L9,1647,2,3899
13220,174,L13,17,2,5625
13221,321,TX9,1333,1,3025
13222,1328,L4,1333,1,1750
13223,312,TX9,1333,1,2875
13224,174,L7,1330,2,3800
13225,1343,TX9,1333,1,475
13226,168,TX2,1328,2,1999
13227,168,TX2,312,2,2599
13228,168,TX2,164,2,874
13229,316,TX2,1328,2,874
13230,316,TX2,18,2,2099
13231,316,TX3,1328,2,849
13232,316,TX3,18,2,2100
13233,56,L10,61,2,2450
13234,56,L13,61,1,2450
13235,376,TX10,1673,1,4350
13236,31,L6,388,2,6224
13237,2301,TX14,1673,1,3225
13238,5241,TX14,1673,1,4800
13239,375,TX14,1673,1,3600
13240,18,L17,265,1,4199
13241,260,L17,265,1,3324
13242,260,L26,265,1,3325
13243,260,L261,265,1,3325
13244,260,L262,265,1,3325
13245,120,TX15,77,2,899
13246,321,TX5,1659,1,5199
13247,389,TX4,296,2,6025
13248,296,TX5,1659,1,5199
13249,389,TX10,376,2,5400
13250,11,BRT4,8051,1,2124
13251,119,TX15,79,2,874
13252,110,L7,1692,2,6750
13253,35,L10,48,1,6249
13254,52,L10,59,2,3124
13255,189,L14,193,1,1599
13256,1658,L66,193,1,1349
13257,991,TX5,193,1,4649
13258,32,TX8,193,1,7800
13259,58,TX5,193,1,1675
13260,58,TX8,193,1,1675
13261,396,TX11,193,2,150
13262,33,L17,265,1,4799
13263,5,TX5,66,2,1024
13264,5,TX5,619,2,1274
13265,5,TX5,771,2,1124
13266,161,TX2,260,2,2049
13267,161,TX2,771,2,2449
13268,161,TX3,260,2,1775
13269,161,TX3,771,2,2175
13270,32,L6,385,2,4699
13271,84,L20,385,2,5000
13272,88,TX14,385,1,6450
13273,2,TX10,385,1,4150
13274,381,L20,385,2,3399
13275,542,TX14,385,1,3325
13276,6211,TX10,385,1,3525
13277,338,TX1,380,1,550
13278,338,TX1,376,1,550
13279,376,TX10,385,1,3975
13280,301,TX11,1660,1,3475
13281,334,TX15,305,1,574
13282,303,TX11,1660,1,4149
13283,1630,TX2,112,1,2975
13284,1696,TX14,90,2,8625
13285,111,L13,41,2,10524
13286,110,L13,41,2,10924
13287,402,TX5,63,2,4325
13288,63,L13,22,1,3900
13289,83,L12,22,2,6074
13290,310,L18,145,1,6749
13291,36,TX5,5,2,775
13292,36,TX5,18,2,1824
13293,36,TX5,66,2,1800
13294,36,TX5,1508,2,2099
13295,131,L12,22,2,13349
13296,8821,TX2,168,1,1525
13297,303,L18,311,1,10700
13298,2,L1,17,1,7149
13299,18,TX4,311,1,124
13300,18,TX9,311,1,99
13301,4,TX5,311,2,924
13302,2,TX1,311,2,1924
13303,18,TX2,311,1,200
13304,18,TX7,311,1,125
13305,18,TX3,311,1,174
13306,402,TX5,311,2,6600
13307,380,TX1,311,2,2399
13308,1652,L9,1331,1,10024
13309,503,L3,987,2,4149
13310,44,L10,45,1,350
13311,44,L13,45,2,349
13312,44,L21,400,2,474
13313,58,TX5,400,1,1125
13314,58,TX8,400,1,1125
13315,380,TX1,31,2,1024
13316,97,TX15,131,1,2874
13317,97,TX15,34,1,1799
13318,97,TX11,207,1,4049
13319,97,TX11,79,2,1950
13320,97,TX11,6992,2,1700
13321,366,TX4,354,2,3450
13322,366,TX13,354,1,3450
13323,164,TX2,17,2,2349
13324,164,TX3,17,2,2650
13325,1339,TX13,860,2,1699
13326,1339,TX13,262,2,1699
13327,262,TX4,17,2,1549
13328,262,TX7,17,2,1550
13329,1574,L44,12,2,1975
13330,17,TX1,339,1,1650
13331,1574,L441,1627,2,2000
13332,322,TX1,339,1,1850
13333,105,L12,32,1,8799
13334,1678,L9,49,2,14400
13335,393,L21,398,1,3975
13336,403,L21,379,2,3325
13337,403,L21,79,2,6900
13338,403,L21,77,2,6150
13339,393,TX11,378,2,2900
13340,393,TX11,79,2,5525
13341,393,TX11,6992,2,5275
13342,393,TX11,92,2,5050
13343,91,L20,378,1,3274
13344,91,TX11,301,1,2424
13345,91,TX15,299,1,2525
13346,395,TX5,311,2,6600
13347,208,L14,64,2,5200
13348,59,L9,311,1,5025
13349,210,TX5,311,2,6600
13350,66,TX1,311,2,524
13351,403,TX11,210,1,974
13352,403,TX11,301,2,2900
13353,85,L20,377,1,8424
13354,86,L18,332,2,7449
13355,12,TX11,377,1,2575
13356,102,TX11,377,1,2575
13357,410,TX5,395,1,500
13358,410,TX8,395,1,500
13359,396,TX11,395,2,450
13360,400,TX5,395,1,550
13361,400,TX8,395,1,550
13362,991,TX5,395,1,4649
13363,32,TX8,395,1,7800
13364,58,TX5,395,1,1675
13365,58,TX8,395,1,1675
13366,1679,TX4,296,2,2550
13367,1679,TX7,296,2,2475
13368,1693,L7,1698,2,4750
13369,1693,L9,1700,1,5249
13370,58,L9,313,1,6175
13371,1681,L9,1651,2,11775
13372,771,TX5,42,1,4799
13373,296,TX5,42,1,5099
13374,985,L6,389,2,11674
13375,985,L6,363,2,13374
13376,391,L9,36,2,9924
13377,63,L9,1690,1,5124
13378,1656,L9,1690,1,8999
13379,242,L16,66,2,10449
13380,172,L18,334,2,18024
13381,66,L12,85,1,2699
13382,18,TX5,42,1,4774
13383,18,TX5,396,1,5924
13384,13,L13,185,2,9749
13385,111,L13,185,2,13724
13386,1,L3,951,1,5550
13387,1676,L9,36,2,9299
13388,1676,L9,398,2,12699
13389,188,L13,49,2,850
13390,188,L6,49,1,875
13391,188,L9,49,2,850
13392,47,L10,49,1,699
13393,1675,TX4,772,2,5350
13394,1675,TX13,772,1,4950
13395,262,TX13,772,1,99
13396,368,TX10,2,2,4775
13397,2,L1,15,1,6374
13398,338,TX1,1508,2,1674
13399,18,L16,224,1,3400
13400,186,L27,742,1,1224
13401,186,L5,742,1,1249
13402,507,TX14,102,2,4050
13403,1676,TX4,1691,2,2825
13404,1676,TX7,1691,2,2699
13405,1676,TX13,1691,1,2825
13406,364,TX4,1681,2,2825
13407,364,TX7,1681,2,2699
13408,364,TX13,1681,1,2825
13409,71,L11,83,1,6475
13410,402,TX8,324,2,6175
13411,2,L5,183,1,8825
13412,370,L20,326,1,11474
13413,35,L18,329,2,8349
13414,330,L20,377,1,724
13415,97,TX11,377,1,674
13416,97,TX15,299,1,649
13417,389,L9,1647,2,14874
13418,175,L7,1697,2,10800
13419,88,TX14,1674,1,7125
13420,1681,L7,168,1,5950
13421,503,L3,986,2,3349
13422,948,L6,950,1,1375
13423,503,L23,254,2,999
13424,252,L16,254,2,775
13425,54,L10,57,2,1125
13426,57,TX5,194,1,1425
13427,57,TX8,194,1,1425
13428,991,TX5,194,1,4649
13429,58,TX5,194,1,1675
13430,58,TX8,194,1,1675
13431,116,L13,45,2,9149
13432,174,L13,45,2,12124
13433,111,L13,45,2,12225
13434,380,TX8,209,1,7925
13435,281,L17,295,2,9725
13436,32,TX8,408,1,6924
13437,1344,L9,188,2,9650
13438,1344,L9,41,2,6675
13439,2301,TX6,215,2,1150
13440,345,TX4,862,1,2174
13441,345,TX7,862,1,2224
13442,345,TX13,862,2,2175
13443,466,L23,467,1,674
13444,466,L3,467,1,700
13445,324,L18,334,2,8599
13446,37,L5,411,1,4050
13447,37,L10,46,1,4249
13448,98,TX15,131,1,2575
13449,98,TX15,34,1,1499
13450,72,L11,81,1,3225
13451,303,L18,81,1,3749
13452,303,L20,81,2,3750
13453,79,L12,81,2,850
13454,79,L33,81,2,850
13455,6992,BRT4,4232,2,1349
13456,77,TX14,88,1,1050
13457,77,TX6,88,2,1050
13458,131,L12,81,2,4299
13459,131,L33,81,2,4274
13460,34,BRT4,4232,2,3149
13461,92,TX14,88,1,1050
13462,92,TX6,88,2,1050
13463,179,L13,13,2,1374
13464,179,L13,37,2,5824
13465,161,TX2,1630,2,2224
13466,161,TX2,1345,2,1199
13467,161,TX2,16,2,2224
13468,161,TX2,296,2,2074
13469,161,TX2,321,2,1974
13470,161,TX3,1630,2,1950
13471,161,TX3,1345,2,924
13472,161,TX3,16,2,1950
13473,161,TX3,296,2,1800
13474,161,TX3,321,2,1700
13475,95,L11,102,2,2074
13476,464,TX5,462,1,750
13477,464,TX8,462,1,750
13478,160,L13,166,1,11950
13479,310,L18,166,1,5499
13480,301,L18,166,1,14550
13481,31,L11,90,2,6675
13482,1689,L7,364,2,11274
13483,1689,L7,1328,2,5499
13484,105,L12,66,1,7399
13485,105,L12,16,1,6499
13486,464,TX8,1,2,6450
13487,1681,L7,144,1,6124
13488,360,L2,362,2,500
13489,3,L15,216,1,4224
13490,41,TX5,323,2,2975
13491,41,TX8,87,2,3725
13492,1343,TX13,346,2,1974
13493,261,TX13,346,2,700
13494,16,TX4,346,2,4200
13495,16,TX13,346,1,4200
13496,1675,TX4,346,2,4200
13497,1675,TX13,346,1,4200
13498,242,L16,250,2,4049
13499,1676,L9,34,2,8449
13500,364,TX4,1508,2,4850
13501,364,TX7,1508,2,4625
13502,379,L20,390,2,15575
13503,77,TX14,366,1,8950
13504,987,L6,390,2,11099
13505,9371,BRT2,17,1,7425
13506,378,L20,390,2,15650
13507,82,L20,390,2,9025
13508,542,TX14,366,1,4775
13509,158,L13,165,1,12225
13510,1675,TX4,1691,2,4475
13511,1675,TX13,1691,1,4475
13512,33,L12,141,2,4024
13513,460,TX5,18,2,5750
13514,82,L12,141,2,8375
13515,51,L13,64,1,7750
13516,51,L13,162,1,12850
13517,51,L13,161,1,12475
13518,179,TX2,1345,2,1199
13519,179,TX3,1345,2,924
13520,321,TX5,401,1,6299
13521,92,TX14,1696,1,8825
13522,2,TX10,1696,1,5450
13523,77,TX14,1696,1,8825
13524,187,L27,742,1,874
13525,187,L5,742,1,899
13526,410,L27,742,1,2674
13527,410,L5,742,1,2724
13528,409,L27,742,1,3000
13529,409,L5,742,1,3024
13530,369,L6,951,1,10824
13531,38,TX8,506,2,4749
13532,38,TX5,29,2,1999
13533,1677,L9,1649,2,12900
13534,52,L13,166,1,13775
13535,57,L13,166,1,10200
13536,58,L13,166,1,9875
13537,64,L13,166,1,6500
13538,64,L18,166,1,5074
13539,193,TX5,991,2,4525
13540,193,TX5,397,2,499
13541,193,TX8,2,2,7700
13542,193,TX8,397,2,499
13543,193,TX8,410,2,424
13544,111,L12,14,1,3175
13545,178,L13,14,2,2324
13546,1268,L38,14,2,3225
13547,19,L1,21,2,700
13548,19,L12,21,2,675
13549,19,L13,21,1,700
13550,19,L15,21,1,700
13551,19,L38,21,1,675
13552,19,L44,21,1,675
13553,19,L441,1575,1,675
13554,1676,TX4,1508,2,4850
13555,1676,TX7,1508,2,4625
13556,177,L13,14,2,2975
13557,1625,L441,1627,2,1625
13558,219,L44,12,2,1750
13559,54,L13,64,1,4825
13560,54,L13,162,1,9925
13561,54,L13,161,1,9550
