id,startstop,ligne,endstop,dir,ridedist
2774,10038,L66,10194,1,3299
2775,10038,L66,11658,1,1700
2776,10038,L9,11651,2,4100
2777,10053,L10,10055,2,850
2778,10038,L9,10188,2,4625
2779,10052,L13,10055,1,2700
2780,10038,L9,10041,2,1650
2781,22,BRT1,25,1,3075
2782,22,BRT1,23,1,2075
2783,10061,TX5,10400,1,2699
2784,10061,TX5,10396,1,2949
2785,10061,TX5,10042,1,1800
2786,10061,TX8,10400,1,2700
2787,10061,TX8,10396,1,2950
2788,10061,TX8,10042,1,1800
2789,10001,L66,11665,1,10375
2790,10002,L16,10223,1,4625
2791,10180,L23,10223,1,2775
2792,10005,L16,10223,1,1700
2793,10005,L23,10223,1,1700
2794,10077,L18,10310,1,6125
2795,10034,L14,10195,1,5750
2797,10189,L14,10195,1,2350
2799,10008,L1,10018,1,4249
2800,10018,L16,10223,1,3100
2801,10008,L1,10017,1,3775
2802,10026,L1,10028,2,1125
2803,10006,L16,10223,1,1300
2804,10006,L23,10223,1,1300
2806,10061,L10,10031,2,3949
2807,10061,L14,10031,2,3949
2808,10061,L5,10031,2,3949
2809,10061,L66,10031,2,3949
2810,10995,L30,10990,2,2732
2811,10027,L1,10031,2,2074
2812,10027,L16,10031,2,2799
2813,10987,L3,10031,2,4149
2814,10987,L6,10031,2,3524
2815,10061,L13,10064,1,1649
2816,10029,L1,10031,2,1474
2817,10061,L13,10018,1,3049
2818,10066,L11,10031,2,874
2819,10066,L12,10031,1,875
2820,10066,L15,10031,2,875
2821,10029,L16,10031,2,2199
2822,10066,L17,10031,2,875
2823,10029,L3,10031,2,2849
2824,10066,L4,10031,2,874
2825,10029,L6,10031,2,2174
2827,10061,L22,10064,2,1649
2828,10061,L22,10180,2,3374
2829,10017,L12,10031,1,1374
2830,10017,L15,10031,2,1399
2832,10061,L27,10064,2,1650
2833,10061,L27,10180,2,3374
2835,10061,L43,10064,2,1650
2836,10061,L43,10018,2,3049
2838,10061,L9,10364,1,10524
2839,10061,L9,10064,1,1649
2840,10061,L9,10018,1,3049
2842,11654,L6,10031,2,6999
2843,10038,L27,10744,1,6274
2844,10973,L3,10031,2,13018
2845,10052,L6,10031,2,8124
2846,10038,L5,10744,1,6274
2847,10038,L9,10398,2,2149
2848,10983,L3,10031,2,6299
2849,11657,L6,10031,2,5649
2850,10995,TX5,10029,2,1949
2851,10995,TX5,10066,2,3000
2852,10995,TX5,10991,2,1350
2853,10995,TX5,44,2,2800
2855,10995,TX8,10002,2,4549
2856,10002,L10,10033,1,950
2857,10995,TX8,10082,2,2150
2858,10082,L11,10033,1,4349
2859,10082,L12,10033,2,4350
2860,10995,TX8,10001,2,4800
2861,10002,L16,10033,1,950
2862,10002,L3,10033,1,950
2863,10002,L4,10033,1,950
2864,10002,L5,10033,1,950
2865,10002,L6,10033,1,950
2866,10002,L66,10033,1,950
2869,66,BRT2,9392,2,975
2870,66,BRT4,9392,2,1050
2871,10002,TX1,10033,2,1000
2872,10399,L9,11692,1,10250
2873,10338,L2,10344,1,1650
2874,10983,L3,10001,2,7699
2875,10031,L12,10124,1,10124
2876,9391,BRT4,8071,1,9724
2877,10066,L12,10124,1,10999
2878,44,BRT4,8071,1,10599
2879,10017,L12,10124,1,11499
2880,10988,L6,10066,2,2074
2881,10988,L6,10381,2,4799
2882,10507,L33,10124,1,7849
2883,10007,L1,10013,1,2624
2884,10013,L12,10124,1,13275
2885,10034,L18,10324,2,2049
2886,10066,L11,10086,2,3774
2887,10066,L12,10086,1,3775
2888,11652,L6,10381,2,9424
2889,10375,L20,10086,1,2475
2890,10032,TX8,10324,1,1499
2891,11652,L9,10064,1,5800
2892,10035,L18,10324,2,1550
2893,11652,L9,10364,1,14674
2894,11652,L9,10058,1,2424
2895,10058,TX8,10324,2,4600
2896,10053,L10,10064,2,5400
2897,10053,L10,10032,2,8249
2898,10397,TX8,10324,2,5649
2899,10045,L13,10182,2,925
2900,10410,TX8,10324,2,5700
2901,10133,L12,10003,2,9175
2902,54,BRT4,9392,2,8824
2903,10133,L33,10506,2,7499
2906,10133,L33,10078,2,1924
2907,10078,L11,10003,1,7225
2914,10133,L33,10542,2,6824
2915,10375,L6,10003,1,1824
2917,6232,BRT2,9392,2,1975
2918,10122,TX15,10077,2,1799
2919,10077,L11,10003,1,7550
2920,11657,L6,10988,2,2700
2921,10983,L3,10988,2,2724
2922,10399,L9,10064,1,3850
2923,10399,L9,10018,1,5250
2924,10018,L1,10027,2,4925
2926,10005,L6,10948,1,874
2927,10399,L9,10061,1,2200
2928,10995,L30,10996,2,3057
2929,10005,L16,10222,1,1175
2930,10005,L23,10222,1,1175
2931,10345,L2,10351,1,2374
2936,10345,L2,10350,1,2125
2938,10002,L17,10264,1,4449
2939,10260,L17,10264,1,2050
2940,10260,L26,10264,1,2075
2941,10260,L261,10264,1,2075
2942,10260,L262,10264,1,2075
2943,10771,L28,10774,1,2574
2944,10345,TX4,10262,2,850
2960,11702,L9,10180,2,10924
2961,10018,L66,11665,1,8600
2962,11656,L6,10386,2,11574
2963,11656,L6,10388,2,12349
2964,11656,L6,10066,2,5249
2965,11656,L6,10389,2,13274
2966,10389,TX4,11695,2,2750
2967,11656,L6,10363,2,14974
2968,10363,TX7,11695,2,849
2969,10389,TX13,11695,1,2749
2970,10982,L3,10066,2,5724
2971,11679,L9,10038,2,8675
2972,10002,L10,10038,1,4825
2973,10356,L2,10361,2,1500
2974,10003,L14,10038,1,4400
2975,10002,L5,10038,1,4825
2976,10002,L66,10038,1,4825
2977,10032,TX8,10061,1,4550
2979,10156,L13,10163,1,11925
2980,10156,L13,10058,1,3000
2981,10156,L13,10018,1,7775
2982,10156,L13,10164,1,12250
2983,10156,L27,10059,2,3100
2984,10156,L27,10180,2,7850
2985,10156,L5,10059,2,3099
2986,10156,L5,10001,2,9800
2987,10156,L5,10066,2,7524
2988,10185,L13,10188,2,874
2989,10185,L27,10741,1,825
2990,10185,L5,10741,1,850
2991,10330,L21,10056,1,6924
2992,10002,L10,10043,1,7175
2993,10073,L11,10018,1,9975
2994,10180,L13,10043,2,5349
2995,10180,L22,10407,1,4949
2996,10180,L27,10407,1,4949
2997,10018,L43,10407,1,5275
2998,10002,L5,10407,1,6800
2999,10035,L10,10043,1,3974
3000,10035,L13,10043,2,3974
3001,10035,L22,10407,1,3600
3002,10035,L27,10407,1,3600
3003,10035,L43,10407,1,3600
3004,10035,L5,10407,1,3600
3005,10001,L10,10043,1,7425
3006,10018,L9,11700,1,10924
3007,10017,L12,10085,1,3199
3008,11691,L7,11698,2,5800
3009,10319,L7,11698,2,9050
3010,10180,L18,10086,2,3324
3011,10018,L12,10144,2,4600
3012,10018,L18,10314,1,1774
3013,10018,L38,11182,1,3949
3014,11328,L7,11698,2,8750
3015,10322,L11,10085,2,3525
3016,44,BRT2,7001,1,6900
3018,10367,L20,10369,1,1225
3019,10367,L6,10369,1,1225
3020,11508,TX4,11681,1,1900
3021,11508,TX4,10862,1,4499
3022,10363,L20,10369,1,3174
3023,10363,L6,10369,1,3174
3024,11508,TX9,11681,1,1499
3025,11508,TX1,10376,1,2349
3026,11508,TX2,11328,1,1199
3027,11508,TX7,11681,1,1999
3028,11508,TX7,10862,1,4599
3029,11508,TX3,11328,1,1200
3030,10003,L3,10764,1,12825
3031,10034,L27,10744,1,8374
3032,10180,L27,10744,1,9224
3033,10361,TX1,10180,2,1450
3034,10018,TX4,11692,1,2249
3035,10018,TX7,11692,1,2349
3036,125611,TX13,11692,2,3050
3037,10389,TX4,11692,2,4149
3038,10363,TX7,11692,2,2300
3039,10389,TX13,11692,1,4149
3040,10180,TX4,11692,1,2249
3041,10180,TX7,11692,1,2349
3042,10306,L20,10389,2,13450
3043,10306,L18,10314,1,10900
3044,10306,L18,10018,1,9125
3045,10018,TX4,11675,1,6449
3046,10306,L18,10077,1,1174
3047,10077,TX14,11675,1,8799
3048,10306,L18,10164,1,12174
3049,125611,TX13,11675,2,7200
3050,10306,L21,10077,2,1174
3051,10327,L21,10398,1,8949
3052,10018,L17,10266,1,5125
3053,10619,L26,10266,1,4875
3054,10619,L261,10266,1,4875
3055,10619,L262,10266,1,4875
3056,10771,L28,10266,1,5050
3059,10002,L6,10188,1,8949
3063,10253,L16,10001,2,7374
3064,10504,L3,10001,2,9374
3065,10465,L3,10764,1,5225
3066,10504,L23,10027,2,3324
3067,10180,TX1,10380,1,2200
3068,10037,TX8,10380,2,4200
3069,11678,L9,10040,2,10175
3070,11694,TX4,10018,2,3349
3071,11694,TX4,10322,2,3249
3072,11694,TX4,10260,2,2849
3073,11694,TX7,10018,2,3250
3074,11694,TX7,10322,2,3200
3075,11694,TX7,10260,2,2800
3076,10370,L20,10326,1,11474
3077,10032,L12,10120,1,7574
3078,10507,L33,10120,1,5825
3079,6231,BRT4,3401,1,6050
3080,10088,L12,10120,1,2249
3081,11697,TX14,10507,2,3949
3082,11697,TX10,10507,2,4050
3083,10066,L11,10085,2,2700
3084,10066,L12,10085,1,2699
3086,10066,TX1,10376,1,1850
3087,10303,L20,10387,2,13200
3088,10072,L11,10002,1,8725
3089,10032,L6,10387,2,5349
3090,10072,L11,10314,1,12050
3091,10072,L11,10018,1,10275
3092,10072,L11,10077,1,1600
3093,10077,TX14,10387,1,7899
3094,10002,TX10,10387,1,4499
3095,10330,L21,10398,1,8025
3096,10330,L21,10057,1,7349
3097,10058,L9,11699,1,15349
3098,10303,L18,10314,1,11874
3099,10064,L9,11699,1,11974
3100,10303,L18,10077,1,2149
3101,10303,L21,10077,2,2149
3102,10072,TX11,10077,2,1450
3103,10132,L12,10135,2,1524
3104,10326,L18,10334,2,2799
3105,10132,L12,10078,2,2499
3106,10091,L11,10099,2,2575
3107,10132,L12,10137,2,2099
3108,10137,TX15,10299,1,2300
3109,10132,L33,11070,2,1524
3110,10132,L33,10078,2,2499
3111,10132,L33,10137,2,2124
3112,9052,BRT4,7012,2,2099
3113,10091,L18,10334,2,3999
3114,9052,BRT4,56,2,1524
3115,10132,TX15,10120,2,1500
3116,10132,TX15,10077,2,2399
3117,10092,L11,10099,2,2275
3118,10018,L17,10273,1,10900
3119,10175,L13,10043,2,10824
3120,10018,L10,10043,1,5650
3121,10175,L18,10090,2,11099
3122,10090,L21,10056,1,9774
3123,10018,L5,10407,1,5275
3124,10112,L12,10066,1,4500
3125,10112,L12,10090,1,12049
3126,10112,L12,10017,1,4000
3127,11345,L9,11651,2,8675
3128,11345,L4,10066,2,1924
3129,11345,L4,10322,2,1099
3130,11345,L7,10163,1,1199
3131,10314,L11,10163,1,925
3132,10314,L18,10163,1,949
3133,10319,L11,10322,2,1175
3134,10319,L18,10322,2,1199
3135,10319,L36,10322,2,1199
3136,60,BRT3,2092,2,974
3137,11345,TX2,10177,1,1100
3138,11345,TX2,10018,2,1249
3139,11345,TX2,10016,2,999
3140,11345,TX3,10164,1,1499
3141,11345,TX3,10018,2,1250
3142,11345,TX3,10016,2,999
3143,10253,L16,10027,2,3175
3144,10948,L3,10954,1,3025
3145,10948,L6,11646,1,2699
3146,10034,L9,11647,2,4750
3147,10036,L9,11647,2,3899
3148,10615,L25,10506,2,6824
3149,10001,L10,10034,1,2950
3150,10001,L14,10034,1,2950
3151,10001,L5,10034,1,2950
3152,10001,L66,10034,1,2950
3153,10001,L16,10005,1,3175
3154,10001,L3,10005,1,3175
3155,10615,L25,10618,2,4274
3156,10372,L6,10005,1,6124
3157,10615,251,10506,2,6824
3158,10615,251,10618,2,4249
3159,10032,L11,10102,2,10024
3160,11323,L39,10363,2,8474
3161,10862,L7,11680,1,2375
3162,10862,L9,11680,2,2399
3163,11323,L39,10947,2,7899
3164,10863,TX4,10354,2,2650
3165,10863,TX13,10354,1,2649
3166,10370,L20,10086,1,6074
3167,10081,L18,10309,1,3325
3168,10081,L11,10083,1,2975
3169,10081,L12,10083,2,2975
3170,10081,L20,10083,2,2975
3171,11697,TX14,10542,2,3949
3172,11697,TX10,10376,2,4550
3173,10364,L7,10366,2,1300
3174,10364,L9,10366,1,1300
3175,11676,L7,11681,1,2875
3176,11676,L7,11342,1,4825
3177,11676,L9,10321,2,6824
3178,11676,L9,10180,2,7599
3179,11676,L9,11681,2,2874
3180,11676,L9,11342,2,4849
3181,11676,TX4,10366,1,1300
3182,11676,TX4,10322,2,4749
3183,11676,TX4,10321,2,4549
3184,11676,TX4,10018,2,4849
3185,11676,TX4,10354,2,2200
3186,10354,L2,10001,2,3300
3187,11676,TX4,10180,2,4849
3188,11676,TX7,10322,2,4550
3189,11676,TX7,10321,2,4350
3190,11676,TX7,10018,2,4600
3191,11676,TX7,10354,2,2099
3192,11676,TX7,10180,2,4600
3193,11676,TX12,10366,1,1250
3194,11676,TX13,10354,1,2199
3195,11676,TX13,11331,1,4550
3196,11676,TX13,10366,2,1300
3197,11681,L9,10049,2,13150
3198,10178,L13,10049,2,13249
3199,11691,L7,10364,2,2824
3200,10364,L6,10049,1,18274
3201,11691,L9,10364,1,2824
3202,10002,L10,10049,1,9825
3203,10002,L6,10049,1,9824
3204,10018,L10,10049,1,8300
3205,10180,L13,10049,2,9524
3206,10018,L6,10049,1,8299
3207,10017,L13,10049,2,9724
3208,11691,TX4,10862,1,2599
3209,10363,L6,10049,1,18449
3210,11691,TX4,10018,2,1999
3211,11691,TX4,10322,2,1899
3212,10016,L13,10049,2,10124
3213,11691,TX9,10018,2,1449
3214,11691,TX9,10322,2,1399
3215,11691,TX7,10862,1,2599
3216,11691,TX7,10018,2,1899
3217,11691,TX7,10322,2,1849
3218,11691,TX13,125611,1,2700
3219,10177,L13,10049,2,13899
3220,11691,TX13,10363,2,2600
3221,10005,L16,10231,1,5150
3222,48,BRT1,49,2,3800
3223,10057,TX5,10029,2,3749
3224,10057,TX8,10002,2,6349
3225,10002,L16,10231,1,8075
3226,10002,L1,10005,1,1924
3227,10002,L1,10007,1,2749
3228,10002,L10,10018,1,1525
3229,10002,L10,10036,1,3550
3230,10002,L4,10018,1,1525
3231,10002,L5,10018,1,1525
3232,10002,L5,10036,1,3550
3233,10002,L5,10744,1,11100
3234,10002,L6,10948,1,3799
3235,10002,L66,10018,1,1525
3236,10002,L66,10036,1,3550
3237,10362,TX1,10180,2,1600
3238,10034,L10,10042,1,4075
3239,10034,L13,10042,2,4049
3240,10034,L66,11659,1,4225
3241,10005,TX5,10463,1,4050
3242,10764,L27,10463,2,4425
3243,10764,L5,10463,2,4424
3244,10005,L3,10953,1,3575
3246,10005,L3,10964,1,11600
3247,10005,L6,10188,1,6024
3248,10767,L27,10463,2,3250
3249,10767,L5,10463,2,3275
3250,10005,L6,11651,1,5499
3251,10053,L10,10057,2,1725
3252,10052,L13,10057,1,3575
3254,10032,TX8,10463,1,6600
3255,10034,L14,10193,1,5000
3256,10210,L66,11671,2,850
3257,10034,L14,10037,1,1650
3258,10037,TX8,10463,1,2450
3259,10193,TX8,10463,2,1049
3260,10034,L18,10090,2,6224
3261,10090,L21,10057,1,10199
3262,10324,TX8,10463,1,5100
3263,10034,L9,10188,2,6725
3264,10034,L9,11651,2,6200
3266,10034,L9,10037,2,1625
3267,10065,L10,10032,2,2349
3268,10065,L14,10032,2,2349
3269,10065,L5,10032,2,2349
3270,10065,L66,10032,2,2350
3271,10012,L1,10017,1,2325
3272,10012,L15,10215,2,5050
3273,10012,L15,10017,2,2300
3274,10012,L38,10017,2,2325
3275,10012,L44,10017,2,2324
3276,10023,L1,10001,2,5749
3277,10023,L1,10029,2,2875
3278,10065,L9,11692,1,5924
3279,10023,L38,11182,1,1349
3280,11627,L441,10017,2,2299
3281,10319,L7,11694,2,4625
3282,10018,L9,11694,1,6025
3283,10338,L2,10347,1,3150
3284,10018,TX4,11694,1,3299
3285,10018,TX7,11694,1,3349
3286,125611,TX13,11694,2,4050
3287,10064,L9,11694,1,7424
3288,125629,TX13,11694,2,4050
3289,11674,L7,11678,1,3949
3290,10388,L9,11678,2,4249
3291,10389,TX4,11694,2,3150
3292,10363,TX7,11694,2,1249
3293,10389,TX13,11694,1,3149
3294,10111,L7,11694,2,7400
3295,10180,TX4,11694,1,3299
3296,10180,TX7,11694,1,3349
3297,10044,L21,10076,2,8449
3298,10054,L10,10066,2,6249
3299,10054,L10,10064,2,4800
3300,10054,L10,10001,2,8499
3301,10054,L13,10018,1,6225
3302,10054,L13,10064,1,4825
3303,10071,L11,125614,1,14625
3304,10303,L18,10164,1,13149
3306,10303,L20,10389,2,14425
3307,11339,L4,10322,2,3149
3308,10016,L12,10126,1,12749
3309,10090,TX15,10129,1,5450
3310,11334,TX9,10322,2,3200
3311,10120,L12,10126,1,2875
3315,10326,L18,10329,2,1000
3316,10329,TX15,10129,1,3300
3317,10326,L20,10329,1,1025
3318,10326,L21,10329,1,1024
3320,10120,L33,10124,1,2024
3324,10029,L6,10363,2,11024
3325,10319,L7,10364,2,6075
3326,10064,L9,10364,1,8874
3327,44,BRT2,38,1,9550
3328,10018,TX4,10862,1,4499
3329,10018,TX7,10862,1,4599
3330,125611,TX13,10862,2,5300
3331,10093,L21,10398,1,9799
3332,11657,L6,10363,2,14499
3333,10032,L6,10363,2,8299
3334,10018,L9,10364,1,7474
3335,34,BRT2,38,1,7650
3336,10381,L6,10363,2,6999
3337,6231,BRT2,38,1,6650
3338,10180,TX4,10862,1,4499
3339,10180,TX7,10862,1,4599
3340,10002,L3,10951,1,5300
3341,10002,L6,10951,1,5374
3342,10364,L6,10951,1,13824
3343,10018,L3,10951,1,3775
3344,11680,L9,10036,2,6650
3345,10063,L30,10951,2,1937
3346,10018,L6,10951,1,3849
3347,10983,L3,10985,2,1150
3348,11657,L6,10985,2,1125
3349,10354,TX4,10862,1,1999
3350,10363,L6,10951,1,13999
3351,10354,TX4,10018,2,2649
3352,10354,TX7,10862,1,1949
3353,10354,TX7,10018,2,2500
3354,10354,TX13,10363,2,2000
3355,10002,L11,125617,1,6775
3356,10314,L11,125617,1,3450
3357,11680,L9,11345,2,3325
3358,10354,TX4,10312,2,2199
3359,10312,L11,125617,1,4250
3360,10354,TX7,10312,2,2100
3361,10354,TX13,125626,1,2900
3362,125614,L11,125617,1,1149
3363,10018,L12,10150,2,6599
3364,10065,L13,10171,1,8925
3365,10065,L18,10171,1,7499
3366,44,BRT3,3291,1,5949
3367,11653,L6,10388,2,13549
3368,11653,L9,10368,1,16849
3369,10032,TX10,11674,1,4849
3370,10379,L20,10388,2,14200
3371,10077,TX14,11674,1,8199
3372,10379,L20,10390,2,15575
3373,10377,L21,10057,1,6624
3374,10058,L9,10366,1,13549
3375,11657,L6,10390,2,13224
3376,10379,L21,10077,2,2824
3377,10077,TX14,10390,1,8949
3378,10301,L18,10314,1,12650
3379,10319,L7,10366,2,7375
3380,10064,L9,10366,1,10174
3381,10029,L6,10390,2,9749
3382,10301,L18,10018,1,10875
3383,44,BRT2,37,1,8350
3384,10018,TX4,10390,1,6049
3385,10301,L18,10077,1,2924
3386,10301,L18,10164,1,13924
3387,125611,TX13,10390,2,6800
3388,10377,TX11,10077,2,2050
3391,10258,L16,10027,2,1025
3397,10258,L16,10032,2,4350
3400,10505,L23,10027,2,1025
3401,11678,L9,10041,2,10575
3402,11678,TX4,10018,2,3299
3403,11678,TX4,10322,2,3199
3404,11678,TX4,10180,2,3299
3405,11678,TX4,10260,2,2799
3406,10296,TX5,10058,1,4900
3407,11678,TX7,10018,2,3150
3408,11678,TX7,10322,2,3100
3409,11678,TX7,10180,2,3150
3410,11678,TX7,10260,2,2700
3411,11678,TX13,125611,1,4000
3412,10083,L18,10167,1,7424
3413,10376,L20,10085,1,900
3414,10084,L12,10143,2,7449
3415,10018,L13,10167,1,5475
3416,10018,L18,10167,1,4049
3417,10619,L36,10167,1,3000
3418,10376,L6,10002,1,899
3419,10002,L12,10143,2,5724
3420,44,BRT3,3421,1,3124
3421,10018,TX2,10175,1,2849
3422,11674,L7,10167,1,10825
3423,10081,L18,10167,1,10399
3424,10081,L12,10143,2,11225
3426,74,BRT3,3422,2,4150
3427,10065,L13,10167,1,6400
3428,10065,L18,10167,1,4974
3430,10016,TX2,10175,1,2650
3434,96,BRT3,3422,2,7900
3435,11680,L7,10167,1,5850
3438,11345,L7,10167,1,2525
3442,6231,BRT2,7001,1,4000
3443,6231,BRT4,4251,1,3700
3444,10180,TX2,10175,1,2849
3445,10376,TX1,10018,2,2000
3446,10376,TX1,10619,2,2250
3448,10376,TX1,44,2,1950
3449,10376,TX6,10081,1,4049
3451,10062,L13,10167,1,8125
3452,10376,TX8,10309,1,1599
3453,10309,L18,10167,1,7074
3455,10376,TX10,11697,1,4599
3457,10407,L27,10742,1,3774
3458,10407,L5,10742,1,3824
3459,10059,L13,10171,1,12425
3460,10059,L10,10066,2,4449
3461,10018,L12,10151,2,7249
3462,10059,L10,10064,2,3000
3463,10064,L18,10171,1,7974
3464,10059,L22,10180,2,4750
3465,10059,L22,10064,2,3025
3466,10059,L27,10180,2,4750
3467,10059,L27,10064,2,3025
3468,10059,L43,10018,2,4400
3469,10059,L43,10064,2,3000
3470,10059,L5,10066,2,4425
3471,10059,L5,10064,2,3000
3472,10059,L66,10066,2,4450
3473,10059,L66,10064,2,3025
3474,10059,L9,10018,1,4425
3475,10059,L9,10064,1,3025
3476,10059,L9,11328,1,6099
3477,11345,L7,10171,1,5049
3478,10214,L14,10066,2,4449
3479,10214,L14,10064,2,3025
3480,10059,TX5,10004,2,3899
3481,10033,L12,10151,2,7824
3482,10059,TX5,10323,2,2749
3483,10310,L18,10171,1,8399
3484,10059,TX5,44,2,4149
3485,10059,TX8,10082,2,3500
3486,10082,L12,10151,2,12174
3487,10082,L18,10171,1,10799
3488,10063,L10,10066,2,1899
3489,10066,L12,10119,1,8699
3490,44,BRT4,31,1,8475
3491,10063,L13,10018,1,1874
3492,10063,L14,10066,2,1899
3493,10063,L22,10180,2,2174
3494,10017,L12,10119,1,9199
3495,10063,L27,10180,2,2199
3496,10063,L43,10018,2,1849
3497,10063,L5,10066,2,1874
3498,10063,L66,10066,2,1899
3499,10063,L9,10018,1,1874
3500,10323,L18,10086,2,1550
3501,10086,L12,10119,1,4924
3502,10323,L18,10088,2,4499
3503,4251,BRT4,31,1,1924
3504,10310,L18,10018,1,1824
3505,46,BRT1,65,2,1300
3506,10063,TX5,10066,2,1800
3507,10063,TX5,10004,2,1350
3508,9391,BRT4,31,1,7599
3509,10504,L23,10259,2,2874
3510,10504,L3,10988,2,4399
3511,10253,L16,10259,2,2725
3512,10250,L16,10066,2,6400
3513,10018,TX4,10772,1,1100
3514,10018,TX9,10772,1,1099
3515,10018,TX7,10772,1,1149
3516,10160,L13,10163,1,11000
3517,10317,L7,11692,2,4299
3518,10018,TX4,10346,1,2199
3519,10018,TX7,10346,1,2299
3520,10160,L13,10164,1,11325
3521,125629,TX13,10346,2,3000
3522,10052,L9,11692,1,12749
3523,10059,L9,11692,1,9424
3524,10180,TX4,10346,1,2199
3525,10180,TX7,10346,1,2299
3526,10460,L5,10001,2,8475
3527,10051,L9,11692,1,13224
3528,10054,L10,10058,2,1449
3529,10018,L14,10194,1,6425
3530,10018,L66,10194,1,6600
3532,10032,TX8,10395,1,7800
3536,10771,TX5,10395,1,6250
3537,10295,TX4,10018,2,1050
3539,10295,TX9,10018,2,1050
3541,10295,TX7,10018,2,1000
3543,11329,L9,11701,1,8999
3544,10158,L27,10461,2,1350
3545,10396,TX11,10379,2,4100
3546,10158,L5,10461,2,1375
3555,11691,L9,11695,1,1775
3559,11691,L7,11695,2,1774
3563,11693,L7,10364,2,1774
3564,11676,L9,11677,2,1149
3565,10364,TX4,11677,2,1099
3566,10364,TX7,11677,2,999
3567,10364,TX13,11677,1,1100
3568,11693,L9,10364,1,1799
3569,11676,L7,11677,1,1125
3570,10350,TX4,11677,1,1699
3571,10350,TX7,11677,1,1699
3572,10350,TX13,11677,2,1700
3573,11693,TX4,10862,1,1549
3574,10862,TX7,11677,2,849
3579,11693,TX7,10862,1,1549
3588,11693,TX13,10363,2,1550
3589,10363,TX4,11677,2,899
3590,10311,L11,125619,1,5500
3591,10311,L36,11161,1,5025
3592,10018,L38,11161,1,6124
3593,10018,L11,125619,1,6075
3594,10619,L36,11161,1,5375
3598,10295,TX9,125626,1,2350
3599,125614,L11,125619,1,1999
3606,11678,L9,11345,2,4350
3607,11678,L9,10321,2,5200
3608,10019,L13,10163,1,3350
3609,11345,TX2,10163,1,1050
3610,11694,TX4,10312,2,2899
3611,10312,L11,10163,1,1725
3612,10312,L18,10163,1,1724
3613,10312,L36,10178,1,1775
3614,11694,TX4,2091,2,3199
3615,2091,BRT3,40,1,1999
3616,10260,TX2,10163,1,1899
3617,11694,TX7,10312,2,2850
3618,11694,TX7,10311,2,3150
3619,11694,TX13,125629,1,4050
3621,11657,L6,10066,2,4774
3622,10507,L33,10121,1,6350
3623,11656,L9,10018,1,5749
3624,11648,L6,11651,1,899
3625,11648,L6,10188,1,1424
3626,11648,L9,11651,2,899
3627,11648,L9,10188,2,1425
3628,11655,L6,10381,2,8524
3636,11655,L6,10066,2,5799
3637,11655,L6,10988,2,3725
3638,11655,L6,10029,2,4500
3639,11655,L6,10031,2,6674
3640,11655,L6,11657,2,1024
3641,11655,L6,10032,2,7224
3647,11655,L9,10364,1,13774
3648,11655,L9,10018,1,6300
3649,11655,L9,10064,1,4900
3650,11655,L9,10058,1,1524
3651,10058,L10,10001,2,7049
3652,11655,L9,10059,1,1874
3653,11655,L9,11692,1,11299
3655,11655,L9,10366,1,15074
3656,10506,L33,10997,1,1475
3657,10380,TX6,11071,1,1449
3658,10376,L20,10088,1,4925
3659,10081,L33,11071,2,2649
3660,10088,TX14,11071,1,2700
3668,34,BRT4,5261,1,2524
3672,10212,L14,10001,2,7775
3673,10212,L66,10001,2,7950
3676,10458,L22,10461,2,1875
3677,10458,L43,10461,2,1900
3678,52,BRT1,50,2,1724
3679,52,BRT1,46,2,5850
3681,10015,L1,10018,1,1249
3683,10015,L12,10066,1,1249
3684,10015,L13,10180,2,950
3686,10015,L15,10066,2,1274
3688,10015,L38,10018,2,1250
3689,10020,L1,10028,2,4250
3690,10006,L23,10465,1,3525
3691,10020,L1,10027,2,3900
3692,10948,L3,10465,1,4300
3693,10006,L16,10228,1,3400
3694,10028,L1,10031,2,1724
3695,10003,L17,10261,1,2599
3696,10028,L16,10066,2,1549
3697,10018,TX4,10861,1,1150
3698,10018,TX9,10861,1,1149
3699,10018,TX7,10861,1,1149
3700,10028,L23,10180,2,1849
3701,10180,TX4,10861,1,1150
3702,10180,TX9,10861,1,1149
3703,10180,TX7,10861,1,1149
3704,10028,L3,10066,2,2199
3705,10028,L6,10066,2,1549
3706,10028,L6,10389,2,9574
3707,10389,TX4,10861,2,5349
3708,10028,L6,10363,2,11274
3709,10363,TX7,10861,2,3400
3710,10389,TX13,10861,1,4949
3711,10006,L1,10018,1,5274
3712,10006,L1,10017,1,4800
3713,10017,TX4,10861,1,1150
3714,10017,TX9,10861,1,1149
3715,10017,TX7,10861,1,1149
3716,10215,L15,10217,1,5549
3717,11577,L441,11579,1,1574
3718,10023,L44,10218,1,1574
3719,11508,L441,11579,1,3924
3720,11508,L44,10218,1,3924
3721,10215,TX1,10017,2,2050
3722,10380,L20,10382,2,974
3723,10506,L25,10382,1,1024
3724,10988,L6,10382,2,5249
3725,10506,251,10382,1,1024
3730,44,BRT2,2321,1,3800
3731,10254,L16,10032,2,5999
3732,10032,TX6,10374,1,1000
3733,10032,TX10,10374,1,1149
3734,11657,L6,10382,2,7949
3739,10980,L3,10032,2,7749
3740,10052,L9,10364,1,15224
3741,10370,L20,10093,1,10899
3742,10319,L18,10093,2,9874
3743,10111,L12,10091,1,12849
3744,10320,L18,10093,2,9549
3745,10016,L12,10091,1,8874
3746,10399,L21,10076,2,10125
