ind,trip,type
71089,54,3
71089,55,3
71089,56,3
71089,57,3
2028,384,2
2028,682,3
2028,385,2
2028,683,3
2028,417,2
2028,1009,3
2028,386,2
2028,1010,3
2028,3025,3
2028,661,2
2028,670,3
2028,1003,3
2028,1004,3
2028,361,2
2028,342,2
2028,667,3
2028,344,2
2028,1001,3
2028,1002,3
2028,347,2
2028,351,2
2028,352,2
2028,673,2
2028,674,3
2028,675,3
2028,676,2
2028,1005,3
2028,1006,3
2028,1007,3
2028,353,2
2028,354,2
2028,680,3
2028,356,2
2028,357,2
2028,1008,3
2028,359,2
2028,360,2
2028,387,2
2028,388,2
2028,1013,3
2028,390,2
2028,1014,3
2028,393,2
2028,1016,3
2028,1017,3
2028,396,2
2028,1626,2
2028,1627,2
2028,698,3
2028,1628,2
2028,1629,2
2028,1630,2
2028,1018,3
2028,1019,3
41543,4760,1
41543,4761,1
41543,4762,1
41543,4763,1
41543,3141,1
41543,4764,1
41543,2177,2
41543,3140,3
41543,4765,3
41543,4766,2
41543,4767,3
41543,3828,2
41543,4768,3
41543,4303,2
41543,3132,3
41543,3131,3
41543,2174,2
41543,2175,2
41543,3553,2
41543,1726,3
41543,4769,3
41543,4770,2
41543,4771,2
60967,790,1
60967,1179,1
60967,792,2
60967,1180,3
60967,1083,3
60967,1084,3
60967,796,2
60967,797,2
60967,1184,3
60967,1185,3
60967,807,3
60967,1086,3
60967,1087,3
60967,1088,3
60967,1089,3
60967,1090,3
60967,805,2
60967,806,3
60967,1187,3
60967,808,3
60967,809,2
60967,2772,3
60967,811,2
60967,2774,3
60967,813,2
60967,4772,3
49517,4773,2
49517,4774,3
49517,4775,3
49517,4776,2
49517,4777,2
49517,217,2
90947,4778,1
90947,1904,2
90947,4779,3
90947,4780,2
90947,3564,3
90947,4781,2
90947,3943,3
90947,1669,2
90947,4782,2
90947,4783,2
90947,1667,2
90947,4784,2
90947,4785,2
21092,1431,2
21092,1720,3
21092,1721,2
21092,1722,3
21092,336,2
21092,375,3
21092,13,2
21092,1723,3
21092,1724,3
21092,1725,3
21092,1726,3
21092,1308,3
21092,1727,3
21092,1728,2
21092,1729,3
21092,1730,2
21092,646,2
21092,1731,3
21092,1732,3
21092,1421,2
21092,647,2
21092,22,2
21092,23,2
21092,1733,3
21092,24,2
21092,25,2
21092,4786,2
21092,4787,2
21092,4788,2
21092,4789,2
21092,4790,2
21092,4791,2
81834,2505,2
81834,1569,3
81834,2507,2
81834,1103,2
81834,1573,3
81231,642,2
81231,1414,3
81231,152,3
81231,1415,3
81231,153,3
81231,643,2
81231,2575,3
81231,159,3
33732,967,1
33732,968,1
33732,1349,1
33732,1348,1
33732,713,1
33732,1161,2
33732,709,3
33732,1350,3
33732,1351,3
33732,972,2
33732,4792,3
33732,4106,3
33732,4661,2
33732,1353,3
33732,1354,3
33732,1355,3
33732,4662,2
74251,1575,2
74251,1799,3
74251,1576,2
74251,4793,3
74251,4794,3
74251,1578,2
74251,1579,2
74251,243,3
74251,245,3
74251,1574,2
74251,1797,3
74251,791,2
74251,1510,3
74251,1511,3
74251,157,2
74251,550,3
74251,551,3
19360,1826,1
19360,1460,2
19360,475,3
90546,4795,1
90546,4796,1
90546,4357,2
90546,1810,3
90546,1811,3
90546,1812,3
90546,4797,2
90546,1815,3
90546,1816,3
90546,4798,2
90546,4799,2
90546,190,3
7741,458,2
7741,460,3
7741,758,3
7741,461,3
7741,462,2
7741,759,3
7741,464,2
7741,465,2
7741,466,2
7741,467,3
7741,468,2
7741,469,3
7741,487,2
7741,488,3
7741,476,2
7741,477,3
7741,478,2
7741,479,3
7741,480,3
7741,481,3
7741,482,2
7741,483,3
7741,484,2
7741,485,3
7741,486,3
7741,493,3
7741,494,3
7741,756,3
7741,496,2
7741,757,3
7741,498,2
7741,500,3
7741,761,3
7741,501,2
7741,502,2
7741,508,2
7741,503,2
7741,504,2
7741,505,2
7741,506,3
7741,507,3
7741,511,2
7741,512,2
7741,513,2
7741,517,2
7741,514,2
7741,515,2
7741,516,2
7741,519,2
7741,520,2
7741,521,2
7741,525,2
7741,526,2
7741,527,2
57193,1850,2
57193,1039,3
57193,3703,2
57193,2862,3
57193,1849,2
57193,1165,3
57193,1166,3
57193,1167,3
57193,2738,2
57193,4800,3
57193,1851,2
57193,4801,3
57193,2742,2
57193,1852,2
57193,2743,2
57193,1853,2
57193,4802,3
57193,1854,3
57193,1855,3
93242,119,1
93242,3563,1
93242,3567,1
93242,3569,1
93242,4803,1
93242,4804,2
93242,188,3
93242,189,3
93242,4805,2
93242,190,3
94794,4806,1
94794,4807,1
94794,4808,1
94794,4353,2
94794,4809,3
94794,4810,3
94794,4811,3
28822,2779,1
28822,2780,1
28822,2778,1
28822,2781,1
28822,1029,2
28822,2119,3
28822,1030,2
28822,4812,3
28822,4813,3
28822,4814,3
28822,4815,2
28822,4816,3
28822,4817,3
28822,4818,3
28822,4819,2
28822,1031,2
28822,1032,2
28822,4820,2
28822,4821,2
83924,4399,2
83924,3,3
83924,4403,2
83924,1,3
83924,4822,2
83924,7,3
35342,2950,1
48557,4823,1
48557,1672,2
48557,4824,3
48557,4825,3
48557,1673,2
48557,1674,2
48557,1675,2
48557,1676,2
48557,1677,2
48557,1678,2
48557,1679,2
48557,1680,2
48557,3374,2
48557,1792,3
48557,1793,3
48557,3377,2
48557,3370,2
48557,1788,3
48557,1789,3
48557,1790,3
48557,4826,2
48557,1681,2
48557,4827,2
37642,2310,1
37642,3548,1
37642,3136,2
37642,2615,3
37642,3137,2
37642,3139,2
37642,4828,2
37642,3549,3
37642,3550,2
37642,3551,3
37642,3552,2
37642,2177,2
37642,3141,2
37642,3553,2
37642,3554,3
37642,4829,2
37642,4830,3
37642,4831,2
37642,4832,2
40983,1477,1
40983,1478,1
18953,1554,1
86173,4833,2
86173,3556,3
86173,4834,2
89982,4835,1
89982,4353,2
89982,843,3
89982,844,3
89982,845,3
89982,4357,2
89982,1742,3
89982,1743,3
89982,1744,3
89982,4359,2
89982,4360,2
72843,4836,1
72843,4837,1
72843,1137,1
72843,2784,2
72843,3388,3
72843,3963,2
72843,2269,3
72843,4838,2
72843,1141,3
72843,167,3
72843,175,3
72843,556,2
72843,1196,2
72843,3394,3
72843,2785,2
72843,1197,2
72843,557,2
72843,1198,2
72843,2786,2
72843,1199,2
72843,2522,2
72843,1095,3
72843,821,2
72843,3125,2
72843,4839,3
72843,1142,2
72843,1144,2
72843,1146,2
51849,4840,2
51849,4841,3
51849,4842,3
51849,4843,2
51849,4844,3
51849,4845,2
51849,2706,3
51849,2707,3
51849,2708,3
51849,2709,3
51849,1888,2
51849,2710,3
51849,4846,2
51849,4572,3
51849,4847,3
51849,4848,3
51849,4849,2
51849,4850,3
51849,4851,3
51849,4852,3
51849,4853,3
51849,4854,2
51849,4855,3
51849,1886,2
51849,4856,3
51849,4857,2
51849,4858,3
51849,4859,2
51849,4860,3
51849,4861,3
51849,4862,3
51849,4863,3
51849,4864,3
51849,4865,3
51849,4866,3
51849,4867,3
51849,4868,3
51849,4869,3
51849,1887,2
51849,4870,2
51849,4871,2
51849,4872,2
51849,4873,2
3610,874,2
3610,467,3
3610,875,2
3610,469,3
3610,883,2
3610,488,3
3610,879,2
3610,477,3
3610,880,2
3610,479,3
3610,480,3
3610,481,3
3610,881,2
3610,483,3
3610,882,2
3610,485,3
3610,486,3
3610,493,3
3610,494,3
3610,756,3
3610,886,2
3610,757,3
3610,887,2
3610,460,3
3610,758,3
3610,461,3
3610,888,2
3610,759,3
3610,889,2
3610,890,2
3610,1258,2
3610,500,3
3610,761,3
3610,1259,2
3610,1260,2
3610,1264,2
3610,1261,2
3610,1262,2
3610,1263,2
3610,506,3
3610,507,3
3610,1266,2
3610,1267,2
3610,1268,2
3610,1272,2
3610,1269,2
3610,1270,2
3610,1271,2
3610,1274,2
3610,1275,2
3610,1276,2
3610,1279,2
3610,1280,2
3610,1281,2
83109,205,2
83109,3,3
83109,208,2
83109,209,2
83109,0,2
83109,1,3
83109,4874,2
83109,7,3
12231,626,2
12231,783,3
12231,629,2
12231,2395,3
12231,631,2
12231,633,2
12231,622,2
12231,634,2
12231,635,3
12231,615,2
12231,784,3
12231,617,2
12231,618,3
12231,619,2
12231,620,2
12231,621,2
12231,4875,2
12231,4876,2
12231,4540,2
12231,4877,2
12231,638,3
12231,639,3
12231,4541,2
12231,4878,2
12231,4879,2
12231,4880,2
12231,4881,2
12231,4882,2
12231,2924,3
9460,276,1
9460,277,2
9460,278,3
9460,125,2
9460,279,3
9460,280,3
9460,281,3
9460,282,3
9460,126,2
9460,283,3
83078,2250,2
83078,4503,3
83078,4883,3
83078,4502,3
83078,2254,2
83078,4884,3
83078,267,2
83078,269,2
83078,2256,2
83078,4885,3
83078,4886,3
83078,4887,3
83078,2257,2
83078,2259,2
83078,2342,2
83078,4888,3
14182,4674,2
14182,441,3
14182,442,3
14182,443,3
14182,444,3
14182,445,3
14182,3746,2
14182,4675,3
14182,276,2
14182,1285,3
14182,4676,3
14182,4677,3
14182,4678,3
14182,277,2
14182,1127,3
14182,125,2
14182,4679,3
14182,4680,3
14182,4681,3
14182,126,2
74582,1661,1
74582,1662,1
74582,49,2
74582,1663,3
74582,51,2
74582,1095,3
74582,53,2
74582,1664,3
74582,1602,3
74582,1665,3
74582,1666,3
4571,874,2
4571,467,3
4571,875,2
4571,469,3
4571,876,2
4571,471,3
4571,877,2
4571,473,3
4571,878,2
4571,475,3
4571,879,2
4571,477,3
4571,880,2
4571,479,3
4571,480,3
4571,481,3
4571,881,2
4571,483,3
4571,882,2
4571,485,3
4571,486,3
4571,883,2
4571,488,3
4571,884,2
4571,490,3
4571,885,2
4571,492,3
4571,493,3
4571,494,3
4571,495,3
4571,886,2
4571,497,3
4571,887,2
4571,459,3
4571,460,3
4571,461,3
4571,888,2
4571,463,3
4571,889,2
4571,890,2
4571,891,2
4571,499,3
4571,500,3
4571,892,2
4571,893,2
4571,894,2
4571,895,2
4571,896,2
4571,506,3
4571,507,3
4571,897,2
4571,509,3
4571,898,2
4571,899,2
4571,900,2
4571,901,2
4571,902,2
4571,903,2
4571,904,2
4571,905,2
4571,906,2
4571,907,2
4571,908,2
4571,909,2
4571,910,2
4571,523,3
4571,911,2
4571,912,2
4571,913,2
4571,914,2
29076,3097,1
29076,3098,1
29076,3099,1
29076,3100,1
29076,3101,1
29076,4889,1
29076,4890,1
29076,4891,1
29076,99,2
29076,3105,3
29076,3106,3
35419,967,2
35419,1392,3
35419,968,2
35419,1349,2
35419,1348,2
35419,713,2
77849,816,2
77849,2506,3
77849,817,2
77849,818,2
77849,819,2
77849,2632,2
77849,2508,3
77849,2634,2
77849,2635,2
77849,4892,3
77849,594,2
77849,2938,2
77849,4893,3
77849,2940,2
77849,2941,2
77849,2942,2
74099,4725,1
74099,4726,1
74099,4727,1
74099,4728,2
74099,4199,3
74099,4729,2
74099,2270,3
74099,3393,3
74099,4730,2
74099,4731,2
74099,3400,2
74099,3401,2
74099,3402,2
74099,3403,2
74099,4306,2
74099,1416,2
74099,2557,2
74099,1192,3
74099,558,2
74099,823,2
74099,3404,3
5032,341,1
5032,661,2
5032,348,3
5032,349,3
5032,350,3
5032,384,2
5032,363,3
5032,385,2
5032,365,3
5032,417,2
5032,367,3
5032,386,2
5032,369,3
5032,370,3
5032,361,2
5032,342,2
5032,343,3
5032,344,2
5032,345,3
5032,346,3
5032,347,2
5032,351,2
5032,352,2
5032,353,2
5032,354,2
5032,355,3
5032,356,2
5032,357,2
5032,358,3
5032,359,2
5032,360,2
5032,387,2
5032,388,2
5032,389,3
5032,390,2
5032,391,3
5032,393,2
5032,394,3
5032,395,3
5032,396,2
5032,662,2
5032,663,2
5032,399,3
5032,664,2
5032,665,2
5032,666,2
5032,403,3
5032,404,3
92934,4797,1
92934,4894,2
92934,4422,3
92934,4423,3
92934,727,3
92934,4895,2
92934,4896,2
66326,4897,2
66326,995,3
66326,996,3
66326,4898,2
66326,1755,3
66326,1756,3
66326,55,3
66326,56,3
15162,1958,1
15162,1961,1
15162,1962,1
15162,456,2
15162,441,3
15162,442,3
15162,443,3
15162,444,3
15162,445,3
15162,457,2
15162,1960,3
15162,283,2
15162,447,2
15162,448,3
15162,449,3
15162,450,3
15162,451,3
15162,452,2
15162,453,3
15162,279,2
15162,454,2
15162,2673,3
79318,4899,1
18982,1459,1
18982,1460,2
18982,475,3
11239,3093,1
11239,125,1
11239,126,1
11239,4900,1
11239,4901,1
11239,4902,1
39899,4903,1
94172,1357,1
94172,1358,1
94172,987,1
94172,4904,1
65144,1544,1
65144,3724,1
21882,8,2
21882,4905,3
21882,11,2
21882,12,2
21882,17,2
21882,18,2
21882,19,2
21882,20,2
21882,21,2
21882,22,2
21882,24,2
21882,1965,2
21882,1966,2
77400,4906,1
77400,4907,1
77400,4908,1
77400,4909,1
77400,791,2
77400,4910,3
77400,4911,3
77400,1576,2
77400,601,3
77400,602,3
77400,1579,2
77400,4912,3
77400,4913,3
38092,4743,2
38092,2294,3
38092,4744,2
38092,1075,3
38092,4745,2
38092,1071,3
38092,4219,2
38092,2001,2
38092,4746,2
38092,4747,2
38092,4748,3
37870,4914,2
37870,1475,3
37870,2928,2
37870,1480,3
37870,2926,2
37870,1478,3
37870,1477,3
62737,2353,1
62737,2355,1
62737,1152,1
62737,1192,2
62737,1193,3
62737,1194,3
62737,1579,3
62737,815,2
62737,1196,3
62737,1197,3
62737,1198,3
62737,1199,3
62737,2136,2
62737,169,3
62737,822,2
62737,823,3
62737,1200,3
62737,1201,3
62737,826,2
62737,1202,3
62737,1203,3
62737,1204,3
62737,1205,3
62737,831,2
62737,1206,3
62737,1207,3
62737,594,3
62737,1208,3
62737,1209,3
1678,466,2
1678,467,3
1678,468,2
1678,469,3
1678,470,2
1678,471,3
1678,472,2
1678,473,3
1678,474,2
1678,475,3
1678,476,2
1678,477,3
1678,478,2
1678,479,3
1678,480,3
1678,481,3
1678,482,2
1678,483,3
1678,484,2
1678,485,3
1678,486,3
1678,487,2
1678,488,3
1678,489,2
1678,490,3
1678,491,2
1678,492,3
1678,493,3
1678,494,3
1678,1255,3
1678,496,2
1678,1256,3
1678,458,2
1678,459,3
1678,460,3
1678,461,3
1678,462,2
1678,1257,3
1678,464,2
1678,465,2
1678,456,2
1678,760,2
1678,499,3
1678,500,3
1678,762,2
1678,763,2
1678,765,2
1678,766,2
1678,767,2
1678,506,3
1678,507,3
1678,764,2
1678,509,3
1678,1113,2
1678,768,2
1678,769,2
1678,770,2
1678,772,2
1678,773,2
1678,774,2
1678,771,2
1678,1114,2
1678,775,2
1678,776,2
1678,777,2
1678,1115,2
1678,523,3
1678,1116,2
1678,778,2
1678,779,2
1678,780,2
25968,1216,1
25968,1217,1
25968,1218,1
25968,1219,1
25968,1221,1
25968,1222,1
25968,1223,1
25968,1224,1
25968,1225,1
25968,1226,1
25968,1227,1
25968,4915,1
25968,1220,1
25968,1229,1
25968,1230,1
25968,4916,1
25968,1940,2
25968,4917,3
25968,1941,2
25968,1942,2
25968,1050,3
25968,4918,2
25968,4919,3
25968,4920,2
25968,1032,3
25968,1949,2
25968,4921,2
25968,4922,3
25968,1950,2
25968,4923,3
81817,2505,2
81817,4542,3
81817,4924,2
81817,2635,3
81817,4925,2
81817,4544,3
81817,4926,3
81817,2507,2
81817,4927,2
81817,4928,2
81817,1103,2
81817,4549,3
81817,407,2
74586,47,1
74586,48,1
74586,49,2
74586,55,3
74586,56,3
74586,50,3
74586,51,2
74586,52,3
74586,53,2
74586,54,3
74586,57,3
67405,4499,1
67405,4500,1
67405,2642,1
83891,1612,1
83891,1613,1
83891,1614,1
83891,4929,1
83891,4930,2
83891,548,3
3719,874,2
3719,467,3
3719,875,2
3719,469,3
3719,876,2
3719,471,3
3719,877,2
3719,473,3
3719,878,2
3719,475,3
3719,879,2
3719,477,3
3719,880,2
3719,479,3
3719,480,3
3719,481,3
3719,881,2
3719,483,3
3719,882,2
3719,485,3
3719,486,3
3719,883,2
3719,488,3
3719,884,2
3719,490,3
3719,885,2
3719,492,3
3719,493,3
3719,494,3
3719,495,3
3719,886,2
3719,497,3
3719,887,2
3719,459,3
3719,460,3
3719,461,3
3719,888,2
3719,463,3
3719,889,2
3719,890,2
3719,891,2
3719,499,3
3719,500,3
3719,892,2
3719,893,2
3719,894,2
3719,895,2
3719,896,2
3719,506,3
3719,507,3
3719,897,2
3719,509,3
3719,898,2
3719,899,2
3719,900,2
3719,901,2
3719,902,2
3719,903,2
3719,904,2
3719,905,2
3719,906,2
3719,907,2
3719,908,2
3719,909,2
3719,910,2
3719,523,3
3719,911,2
3719,912,2
3719,913,2
3719,914,2
26762,1043,1
26762,1044,1
26762,1045,2
26762,1046,3
26762,1047,3
26762,1048,2
26762,1049,2
26762,1050,2
26762,100,3
26762,654,2
26762,1051,2
26762,1052,3
26762,1053,2
26762,1054,3
26762,1055,2
26762,1056,2
26762,4931,2
26762,4932,2
26762,4933,2
26762,4934,2
65313,1464,1
65313,233,1
65313,1827,2
65313,1186,3
65313,236,3
65313,1153,2
65313,252,2
65313,1461,2
65313,4935,3
65313,239,3
65313,1463,2
65313,242,2
65313,244,2
65313,1509,3
65313,174,3
65313,243,2
65313,53,3
65313,246,2
65313,245,2
65313,247,2
65313,248,2
65313,249,2
65313,250,2
65313,251,2
65313,254,2
65313,1468,2
65313,4936,3
65313,256,3
65313,1470,2
65313,4937,3
65313,259,3
81954,4938,1
47463,2589,2
47463,4774,3
47463,4775,3
47463,2593,2
47463,2594,2
47463,2595,2
47463,2598,2
47463,4939,3
47463,4940,3
47463,579,3
24489,4941,1
24489,4942,1
24489,4943,1
24489,4944,1
24489,4945,1
24489,2188,1
24489,4946,1
24489,4947,1
24489,4948,1
24489,4949,1
24489,4950,1
24489,2066,1
24489,4951,1
24489,4952,1
24489,4953,2
24489,1216,3
24489,1217,3
24489,1218,3
24489,4954,2
24489,2196,3
24489,1219,3
24489,1220,3
24489,1221,3
24489,1222,3
24489,4955,3
24489,1223,3
24489,1224,3
24489,2197,3
24489,1225,3
24489,1226,3
24489,1227,3
24489,4956,3
24489,2198,3
24489,4957,2
24489,2200,3
24489,2201,3
24489,2830,2
24489,2159,3
24489,4958,3
24489,4959,3
24489,2654,3
24489,2657,3
24489,4960,3
24489,2659,3
24489,4961,3
24489,4962,3
24489,4963,2
24489,1229,3
24489,1230,3
24489,4964,3
24489,4965,3
24489,2831,2
24489,2832,2
24489,2833,2
24489,2834,2
24489,2836,2
24489,1987,2
24489,4966,3
24489,4967,3
24489,4968,3
24489,1988,2
24489,1989,2
24489,1990,2
24489,4969,2
24489,4970,3
24489,3453,2
24489,4971,3
24489,4972,3
24489,4973,3
24489,4974,3
24489,4975,3
24489,4976,3
24489,1991,2
24489,4977,2
24489,634,3
24489,4978,2
24489,4979,3
24489,4980,3
24489,4981,3
24489,4982,3
24489,4983,3
24489,4984,3
24489,4985,3
24489,4986,3
24489,4987,2
24489,4988,2
24489,4989,3
24489,4990,2
24489,4991,2
24489,2061,2
24489,4773,3
24489,4992,2
24489,4993,3
24489,4994,2
24489,4995,3
24244,3257,1
24244,2484,1
24244,2485,1
24244,3258,2
24244,1982,3
24244,1983,3
24244,3259,2
24244,3260,2
24244,3261,2
24244,1987,3
24244,1988,3
24244,1989,3
24244,1990,3
24244,1991,3
24244,3262,2
24244,1993,3
24244,3263,2
24244,1995,3
24244,1996,3
24244,3265,2
24244,1998,3
24244,1999,3
24244,2000,3
24244,2001,3
24244,2002,3
24244,2003,3
24244,3266,2
24244,3267,2
24244,3268,2
75868,2715,1
75868,2716,1
75868,552,2
75868,553,3
75868,554,2
75868,555,2
75868,556,2
75868,557,2
75868,558,2
74112,4996,1
74112,4997,1
74112,49,2
74112,4998,3
74112,2323,3
74112,4249,3
74112,2324,3
74112,4250,3
74112,51,2
74112,1589,3
74112,1601,3
97382,2564,1
97382,4999,2
97382,3012,3
97382,3013,3
97382,3014,3
97382,3015,3
97382,1598,3
97382,5000,2
97382,5001,3
97382,5002,2
97382,5003,3
97382,5004,3
97382,5005,3
97382,5006,2
97382,3017,3
97382,3018,3
97382,3019,3
97382,3020,3
97382,2348,3
97382,5007,3
97382,5008,3
97382,5009,2
97382,5010,3
97382,5011,3
12291,5012,1
12291,5013,1
12291,2273,2
12291,442,3
12291,443,3
12291,444,3
12291,445,3
12291,441,3
12291,1802,2
12291,2274,3
12291,1808,2
12291,1127,3
12291,1128,2
12291,1129,3
12291,1130,2
12291,453,3
12291,1131,2
12291,448,3
12291,449,3
12291,450,3
12291,451,3
12291,1132,2
12291,1133,3
12291,1134,2
12291,5014,2
12291,5015,2
12291,2248,2
27885,1838,1
94057,4804,1
94057,2788,2
94057,4422,3
94057,4423,3
94057,727,3
94057,2,2
94057,4415,3
94057,4416,3
94057,986,2
94057,4,2
94057,988,2
94057,5,2
94057,989,2
94057,5016,2
94057,5017,2
41896,4600,1
41896,5018,2
41896,2615,3
41896,5019,2
41896,5020,2
41896,2304,2
41896,3551,3
41896,1529,2
41896,4303,3
41896,2307,2
41896,3549,3
41896,1530,2
41896,5021,3
41896,1531,2
41896,75,2
41896,36,2
41896,4828,2
41896,79,2
41896,82,2
41896,3554,3
41896,5022,2
41896,5023,3
41896,5024,2
41896,4830,3
41896,5025,2
41896,5026,2
71218,5027,1
71218,4577,1
71218,4578,1
71218,4306,2
71218,4199,3
71218,1416,2
71218,2270,3
71218,3877,2
71218,1494,3
71218,554,2
71218,2764,2
71218,1500,3
71218,555,2
71218,2765,2
71218,3400,2
71218,3401,2
71218,3402,2
71218,3403,2
71218,558,2
71218,823,2
71218,4579,3
63764,235,1
63764,236,1
41577,5028,1
41577,4689,2
41577,1752,3
41577,5029,3
41577,1529,2
41577,5030,3
41577,5031,3
41577,4692,2
41577,1746,3
41577,4693,2
41577,5032,3
41577,5033,3
41577,4695,2
41577,4696,2
41577,1985,3
41577,5034,2
41577,2006,3
41577,4217,2
41577,3123,2
41577,5035,2
41577,5036,2
41577,5037,2
77457,1154,2
77457,5038,3
77457,1156,2
77457,4235,2
77457,5039,3
77457,1576,2
77457,1712,3
77457,1713,3
77457,1714,3
77457,1715,3
77457,168,3
77457,4236,2
77457,1579,2
77457,1716,3
77457,1717,3
77457,1718,3
77457,1719,3
77457,159,3
77457,813,2
77457,1163,2
77457,791,2
77457,1710,3
77457,1711,3
77457,1414,3
77457,1415,3
77457,1179,2
13665,2010,1
13665,2011,1
13665,5040,1
13665,5041,1
13665,5042,1
13665,475,2
13665,2467,3
67041,2363,1
10837,5043,1
10837,5044,1
10837,5045,1
10837,625,2
10837,623,3
10837,628,2
10837,630,2
10837,632,2
10837,622,2
10837,634,2
10837,635,3
10837,615,2
10837,616,3
10837,617,2
10837,618,3
10837,619,2
10837,620,2
10837,621,2
10837,5046,2
10837,2917,2
10837,638,3
10837,639,3
10837,2470,2
78624,816,2
78624,2506,3
78624,817,2
78624,818,2
78624,819,2
78624,2632,2
78624,2508,3
78624,2634,2
78624,2635,2
78624,4892,3
78624,594,2
78624,2938,2
78624,4893,3
78624,2940,2
78624,2941,2
78624,2942,2
43923,5047,1
43923,5048,1
43923,5049,1
43923,5022,1
43923,5050,1
43923,4600,2
43923,5051,3
43923,5052,2
43923,5053,3
43923,5054,3
43923,5055,3
43923,5056,2
43923,5057,3
43923,5058,3
43923,5059,2
43923,5060,3
43923,5061,2
43923,5062,2
43923,4022,3
43923,5063,3
85988,5064,2
85988,5065,3
85988,5066,2
85988,5067,3
85988,5068,2
85988,5069,2
85988,190,2
85988,5070,3
85988,1332,2
85988,5071,2
16072,5072,1
16072,5073,1
16072,1128,2
16072,1129,3
16072,1130,2
16072,453,3
16072,1131,2
16072,448,3
16072,449,3
16072,450,3
16072,451,3
16072,1132,2
16072,1133,3
16072,1134,2
16072,1126,2
16072,1127,3
16072,1119,2
16072,1120,3
16072,1121,3
16072,1122,3
16072,1123,3
16072,1124,3
16072,1125,3
16072,5074,2
16072,442,3
16072,443,3
16072,444,3
16072,445,3
16072,5075,2
16072,441,3
16072,5076,2
2814,342,2
2814,667,3
2814,344,2
2814,668,3
2814,669,3
2814,347,2
2814,670,3
2814,671,3
2814,672,3
2814,351,2
2814,352,2
2814,673,2
2814,674,3
2814,675,3
2814,676,2
2814,677,3
2814,678,3
2814,679,3
2814,353,2
2814,354,2
2814,680,3
2814,356,2
2814,357,2
2814,681,3
2814,359,2
2814,360,2
2814,361,2
2814,362,2
2814,682,3
2814,364,2
2814,683,3
2814,366,2
2814,684,3
2814,368,2
2814,685,3
2814,371,2
2814,372,2
2814,373,2
2814,686,3
2814,375,2
2814,687,3
2814,377,2
2814,378,2
2814,688,3
2814,380,2
2814,381,2
2814,689,3
2814,383,2
2814,384,2
2814,385,2
2814,386,2
2814,417,2
2814,690,3
2814,387,2
2814,388,2
2814,691,3
2814,390,2
2814,692,3
2814,693,3
2814,393,2
2814,694,3
2814,695,3
2814,396,2
2814,696,2
2814,697,2
2814,698,3
2814,699,2
2814,700,2
2814,701,2
2814,702,3
2814,703,3
83724,5077,1
83724,5078,1
48266,4284,1
48266,4285,1
48266,4286,1
92978,5079,1
92978,5080,1
92978,5081,1
92978,1324,1
92978,1326,1
92978,1327,1
92978,5082,1
92978,1866,2
92978,3460,3
92978,5083,3
92978,1870,2
92978,3819,2
92978,5084,3
51207,5085,1
51207,3925,2
51207,5086,3
51207,5087,2
51207,934,3
51207,937,3
51207,5088,2
51207,4068,3
51207,3926,2
51207,5089,2
51207,3927,2
51207,5090,2
51207,5091,2
51207,3928,2
51207,5092,2
51207,5093,3
51207,3929,2
51207,5094,2
51207,3930,2
51207,3931,2
51207,5095,2
51207,3932,2
51207,5096,2
51207,5097,2
51207,3933,2
51207,5098,2
51207,5099,2
51207,3934,2
51207,5100,2
51207,5101,2
51207,5102,3
51207,3936,2
51207,5103,3
51207,5104,2
51207,5105,2
51207,5106,2
68306,5107,1
82655,587,1
82655,3107,2
82655,2319,3
82655,2344,3
82655,2320,3
82655,2345,3
82655,3108,2
82655,2346,3
82655,2348,3
82655,1598,3
82655,4583,3
82655,3617,2
82655,5108,3
82655,4585,3
82655,5109,3
82655,2562,2
82655,3620,3
82655,3621,3
82655,3622,3
82655,3623,3
82655,3624,3
82655,3625,2
82655,3065,2
82655,3626,2
82655,3627,3
82655,3628,3
82655,3629,3
82655,3630,3
82655,5110,3
82655,3632,2
82655,5111,3
82655,5112,3
82655,5113,3
82655,3636,2
12749,4674,2
12749,442,3
12749,443,3
12749,444,3
12749,445,3
12749,441,3
12749,3746,2
12749,5114,3
12749,276,2
12749,2274,3
12749,5115,3
12749,277,2
12749,1127,3
12749,125,2
12749,5116,3
12749,5117,3
12749,126,2
83103,5118,1
83103,5119,2
83103,5120,3
83103,4414,2
83103,2252,3
83103,2253,3
83103,5121,2
83103,5122,3
83103,5123,2
83103,4418,2
83103,2251,3
83103,5124,2
83103,5125,2
83103,4420,2
83103,5126,2
83103,5127,2
83103,2977,3
83103,2979,3
83103,2980,3
76409,2715,1
76409,2716,1
76409,552,2
76409,553,3
76409,554,2
76409,555,2
76409,556,2
76409,557,2
76409,558,2
35165,3804,1
35165,3808,1
15131,781,1
15131,782,1
15131,783,1
15131,475,2
15131,784,3
78376,4899,1
93991,1882,1
93991,4230,1
93991,4231,1
93991,4232,1
93991,1883,1
93991,727,1
93991,321,2
93991,2,3
93991,4,3
93991,5,3
93991,5128,2
93991,728,3
93991,729,3
93991,5129,2
93991,5130,2
93991,1885,3
93991,5131,2
52863,2010,1
52863,2011,1
52863,5132,1
52863,5133,1
52863,5134,1
52863,475,2
52863,2008,3
21758,8,2
21758,4850,3
21758,4851,3
21758,4852,3
21758,4853,3
21758,5135,3
21758,11,2
21758,5136,3
21758,12,2
21758,13,2
21758,5137,3
